CountyCode,CountyName,DistrictCode,DistrictName,Teachers/Admins,Female,Male,White,Hispanic,Black or African American,Asian,American Indian or Alaska Native,Native Hawaiian or Pacific Islander,Two or More Races,Year
19,HUNTERDON,2305,HUNTERDON CO ED SER COMM,Teachers,44.4,55.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,2308,HUNTERDON CO VOCATIONAL,Admins,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,2308,HUNTERDON CO VOCATIONAL,Teachers,61.1,38.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,2450,KINGWOOD TWP,Admins,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,2450,KINGWOOD TWP,Teachers,86.1,13.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,2590,LEBANON BORO,Admins,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,2590,LEBANON BORO,Teachers,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,2600,LEBANON TWP,Admins,60.0,40.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,2600,LEBANON TWP,Teachers,85.1,14.9,97.0,1.5,1.5,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,3180,MILFORD BORO,Admins,33.3,66.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,3180,MILFORD BORO,Teachers,86.7,13.3,86.7,0.0,0.0,13.3,0.0,0.0,0.0,2017-18
19,HUNTERDON,3660,N HUNT/VOORHEES REGIONAL,Admins,31.6,68.4,94.7,0.0,0.0,5.3,0.0,0.0,0.0,2017-18
19,HUNTERDON,3660,N HUNT/VOORHEES REGIONAL,Teachers,57.6,42.4,96.3,2.3,0.5,0.5,0.0,0.5,0.0,2017-18
19,HUNTERDON,4350,READINGTON TWP,Admins,66.7,33.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,4350,READINGTON TWP,Teachers,87.3,12.7,96.4,2.4,0.0,1.2,0.0,0.0,0.0,2017-18
19,HUNTERDON,5180,TEWKSBURY TWP,Admins,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,5180,TEWKSBURY TWP,Teachers,81.3,18.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,5270,UNION TWP,Admins,75.0,25.0,50.0,25.0,25.0,0.0,0.0,0.0,0.0,2017-18
19,HUNTERDON,5270,UNION TWP,Teachers,84.1,15.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
21,MERCER,1245,EAST WINDSOR REGIONAL,Admins,38.2,61.8,79.4,14.7,5.9,0.0,0.0,0.0,0.0,2017-18
21,MERCER,1245,EAST WINDSOR REGIONAL,Teachers,77.6,22.4,85.5,10.0,2.3,1.9,0.0,0.0,0.2,2017-18
21,MERCER,1430,EWING TWP,Admins,45.5,54.5,72.7,4.5,18.2,4.5,0.0,0.0,0.0,2017-18
21,MERCER,1430,EWING TWP,Teachers,78.6,21.4,86.3,5.4,6.6,1.7,0.0,0.0,0.0,2017-18
21,MERCER,1950,HAMILTON TWP,Admins,55.6,44.4,79.4,6.3,12.7,1.6,0.0,0.0,0.0,2017-18
21,MERCER,1950,HAMILTON TWP,Teachers,77.1,22.9,92.3,2.0,4.4,1.3,0.1,0.0,0.0,2017-18
21,MERCER,2280,HOPEWELL VALLEY REGIONAL,Admins,52.0,48.0,92.0,0.0,8.0,0.0,0.0,0.0,0.0,2017-18
21,MERCER,2280,HOPEWELL VALLEY REGIONAL,Teachers,79.8,20.2,93.0,2.2,2.8,2.0,0.0,0.0,0.0,2017-18
21,MERCER,2580,LAWRENCE TWP,Admins,61.5,38.5,88.5,3.8,7.7,0.0,0.0,0.0,0.0,2017-18
21,MERCER,2580,LAWRENCE TWP,Teachers,79.0,21.0,89.4,3.3,3.6,3.6,0.0,0.0,0.0,2017-18
21,MERCER,3103,MERCER CO SPECIAL SERVICE,Admins,66.7,33.3,83.3,8.3,8.3,0.0,0.0,0.0,0.0,2017-18
21,MERCER,3103,MERCER CO SPECIAL SERVICE,Teachers,86.7,13.3,88.8,1.0,8.2,2.0,0.0,0.0,0.0,2017-18
21,MERCER,3105,MERCER COUNTY VOCATIONAL,Admins,57.1,42.9,71.4,14.3,14.3,0.0,0.0,0.0,0.0,2017-18
21,MERCER,3105,MERCER COUNTY VOCATIONAL,Teachers,38.6,61.4,90.9,2.3,4.5,2.3,0.0,0.0,0.0,2017-18
21,MERCER,4255,PRINCETON REGIONAL,Admins,46.2,53.8,88.5,11.5,0.0,0.0,0.0,0.0,0.0,2017-18
21,MERCER,4255,PRINCETON REGIONAL,Teachers,74.0,26.0,84.7,6.4,3.8,4.9,0.0,0.3,0.0,2017-18
21,MERCER,5210,TRENTON CITY,Admins,54.5,45.5,34.5,14.5,50.9,0.0,0.0,0.0,0.0,2017-18
21,MERCER,5210,TRENTON CITY,Teachers,71.9,28.1,51.8,10.3,33.3,3.8,0.4,0.3,0.0,2017-18
21,MERCER,5510,ROBBINSVILLE TWP,Admins,80.0,20.0,93.3,0.0,0.0,6.7,0.0,0.0,0.0,2017-18
21,MERCER,5510,ROBBINSVILLE TWP,Teachers,82.2,17.8,93.8,2.1,2.1,1.2,0.4,0.4,0.0,2017-18
21,MERCER,5715,W WINDSOR-PLAINSBORO REG,Admins,51.0,49.0,89.8,2.0,6.1,0.0,0.0,0.0,2.0,2017-18
21,MERCER,5715,W WINDSOR-PLAINSBORO REG,Teachers,76.2,23.8,88.3,3.6,1.3,6.4,0.0,0.0,0.4,2017-18
23,MIDDLESEX,0750,CARTERET BORO,Admins,73.7,26.3,57.9,31.6,10.5,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,0750,CARTERET BORO,Teachers,76.3,23.7,76.3,13.2,3.1,7.1,0.0,0.3,0.0,2017-18
23,MIDDLESEX,0970,CRANBURY TWP,Admins,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,0970,CRANBURY TWP,Teachers,85.7,14.3,94.6,1.8,0.0,1.8,0.0,1.8,0.0,2017-18
23,MIDDLESEX,1140,DUNELLEN BORO,Admins,20.0,80.0,90.0,10.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,1140,DUNELLEN BORO,Teachers,69.9,30.1,90.3,3.9,1.9,3.9,0.0,0.0,0.0,2017-18
23,MIDDLESEX,1170,EAST BRUNSWICK TWP,Admins,54.3,45.7,91.3,2.2,4.3,2.2,0.0,0.0,0.0,2017-18
23,MIDDLESEX,1170,EAST BRUNSWICK TWP,Teachers,82.0,18.0,92.6,3.1,1.3,3.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,1290,EDISON TWP,Admins,62.3,37.7,94.3,1.9,3.8,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,1290,EDISON TWP,Teachers,79.2,20.8,89.2,4.7,1.7,3.9,0.0,0.3,0.2,2017-18
23,MIDDLESEX,2150,HIGHLAND PARK BORO,Admins,72.7,27.3,72.7,18.2,9.1,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,2150,HIGHLAND PARK BORO,Teachers,82.7,17.3,82.7,4.0,8.0,5.3,0.0,0.0,0.0,2017-18
23,MIDDLESEX,2370,JAMESBURG BORO,Admins,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,2370,JAMESBURG BORO,Teachers,87.3,12.7,89.1,5.5,1.8,3.6,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3120,METUCHEN BORO,Admins,37.5,62.5,93.8,6.3,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3120,METUCHEN BORO,Teachers,74.2,25.8,92.3,2.7,1.6,2.2,0.0,0.0,1.1,2017-18
23,MIDDLESEX,3140,MIDDLESEX BORO,Admins,46.2,53.8,84.6,7.7,7.7,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3140,MIDDLESEX BORO,Teachers,77.1,22.9,92.2,6.7,0.6,0.0,0.0,0.6,0.0,2017-18
23,MIDDLESEX,3145,MIDDLESEX CO REG SER COMM,Admins,75.0,25.0,85.7,3.6,3.6,7.1,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3145,MIDDLESEX CO REG SER COMM,Teachers,90.6,9.4,95.0,0.6,0.6,3.1,0.6,0.0,0.0,2017-18
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,Admins,46.2,53.8,84.6,0.0,15.4,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3150,MIDDLESEX CO VOCATIONAL,Teachers,60.8,39.2,82.3,8.3,5.0,3.3,0.0,0.0,1.1,2017-18
23,MIDDLESEX,3220,MILLTOWN BORO,Admins,66.7,33.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3220,MILLTOWN BORO,Teachers,93.9,6.1,98.5,1.5,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3290,MONROE TWP,Admins,46.4,53.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3290,MONROE TWP,Teachers,78.5,21.5,94.3,2.3,0.6,2.3,0.4,0.2,0.0,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,Admins,58.9,41.1,41.1,25.0,33.9,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3530,NEW BRUNSWICK CITY,Teachers,78.9,21.1,64.4,19.3,12.0,3.8,0.0,0.1,0.4,2017-18
23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,Admins,62.8,37.2,79.1,4.7,16.3,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3620,NORTH BRUNSWICK TWP,Teachers,80.3,19.7,90.0,4.2,2.9,2.9,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,Admins,47.5,52.5,92.5,0.0,5.0,2.5,0.0,0.0,0.0,2017-18
23,MIDDLESEX,3845,OLD BRIDGE TWP,Teachers,80.1,19.9,93.6,3.1,1.2,2.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,Admins,61.8,38.2,50.0,44.1,4.4,1.5,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4090,PERTH AMBOY CITY,Teachers,80.6,19.4,64.2,30.2,3.5,1.8,0.1,0.2,0.0,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,Admins,59.1,40.9,75.0,4.5,18.2,2.3,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4130,PISCATAWAY TWP,Teachers,76.0,24.0,81.6,6.4,7.5,4.0,0.4,0.2,0.0,2017-18
23,MIDDLESEX,4660,SAYREVILLE BORO,Admins,53.6,46.4,92.9,3.6,3.6,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4660,SAYREVILLE BORO,Teachers,77.4,22.6,91.2,4.4,2.3,1.9,0.0,0.2,0.0,2017-18
23,MIDDLESEX,4830,SOUTH AMBOY CITY,Admins,16.7,83.3,83.3,16.7,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4830,SOUTH AMBOY CITY,Teachers,82.4,17.6,93.4,4.4,0.0,2.2,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,Admins,69.8,30.2,81.1,5.7,11.3,1.9,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4860,SOUTH BRUNSWICK TWP,Teachers,78.5,21.5,90.9,3.7,2.1,3.4,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,Admins,40.9,59.1,86.4,0.0,4.5,9.1,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4910,SOUTH PLAINFIELD BORO,Teachers,77.0,23.0,90.9,2.2,1.8,2.6,2.6,0.0,0.0,2017-18
23,MIDDLESEX,4920,SOUTH RIVER BORO,Admins,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4920,SOUTH RIVER BORO,Teachers,83.5,16.5,97.8,0.5,0.5,0.5,0.0,0.0,0.5,2017-18
23,MIDDLESEX,4970,SPOTSWOOD BORO,Admins,55.6,44.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
23,MIDDLESEX,4970,SPOTSWOOD BORO,Teachers,76.1,23.9,98.6,0.0,0.7,0.7,0.0,0.0,0.0,2017-18
23,MIDDLESEX,5850,WOODBRIDGE TWP,Admins,49.2,50.8,92.1,1.6,4.8,1.6,0.0,0.0,0.0,2017-18
23,MIDDLESEX,5850,WOODBRIDGE TWP,Teachers,75.1,24.9,92.7,2.6,2.2,2.5,0.0,0.0,0.0,2017-18
25,MONMOUTH,0100,ASBURY PARK CITY,Admins,57.7,42.3,34.6,7.7,57.7,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,0100,ASBURY PARK CITY,Teachers,76.2,23.8,67.0,4.4,27.3,1.3,0.0,0.0,0.0,2017-18
25,MONMOUTH,0130,ATLANTIC HIGHLANDS BORO,Admins,60.0,40.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,0130,ATLANTIC HIGHLANDS BORO,Teachers,90.3,9.7,96.8,3.2,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,0180,AVON BORO,Admins,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,0180,AVON BORO,Teachers,78.9,21.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,0225,BAYSHORE JOINTURE COMM,Admins,100.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,0225,BAYSHORE JOINTURE COMM,Teachers,93.3,6.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,0270,BELMAR BORO,Admins,75.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,0270,BELMAR BORO,Teachers,86.0,14.0,93.0,5.3,0.0,1.8,0.0,0.0,0.0,2017-18
25,MONMOUTH,0500,BRADLEY BEACH BORO,Admins,25.0,75.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,0500,BRADLEY BEACH BORO,Teachers,86.5,13.5,89.2,10.8,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,0560,BRIELLE BORO,Admins,66.7,33.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,0560,BRIELLE BORO,Teachers,81.3,18.8,97.9,0.0,0.0,2.1,0.0,0.0,0.0,2017-18
25,MONMOUTH,0945,COLTS NECK TWP,Admins,55.6,44.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,0945,COLTS NECK TWP,Teachers,88.6,11.4,96.5,3.5,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,1000,DEAL BORO,Admins,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,1000,DEAL BORO,Teachers,83.3,16.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,1260,EATONTOWN BORO,Admins,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,9999999.0,2017-18
25,MONMOUTH,1260,EATONTOWN BORO,Teachers,85.7,14.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,1440,FAIR HAVEN BORO,Admins,71.4,28.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,1440,FAIR HAVEN BORO,Teachers,79.8,20.2,96.6,1.1,1.1,0.0,0.0,1.1,0.0,2017-18
25,MONMOUTH,1490,FARMINGDALE BORO,Admins,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,1490,FARMINGDALE BORO,Teachers,96.0,4.0,96.0,4.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,1640,FREEHOLD BORO,Admins,45.5,54.5,81.8,9.1,0.0,9.1,0.0,0.0,0.0,2017-18
25,MONMOUTH,1640,FREEHOLD BORO,Teachers,87.3,12.7,84.3,11.9,2.2,1.5,0.0,0.0,0.0,2017-18
25,MONMOUTH,1650,FREEHOLD REGIONAL,Admins,65.3,34.7,90.3,4.2,4.2,0.0,1.4,0.0,0.0,2017-18
25,MONMOUTH,1650,FREEHOLD REGIONAL,Teachers,63.3,36.7,93.9,3.4,1.3,1.3,0.1,0.0,0.0,2017-18
25,MONMOUTH,1660,FREEHOLD TWP,Admins,65.2,34.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,1660,FREEHOLD TWP,Teachers,91.1,8.9,96.9,2.9,0.3,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,2105,HAZLET TWP,Admins,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,2105,HAZLET TWP,Teachers,76.9,23.1,97.6,1.6,0.0,0.8,0.0,0.0,0.0,2017-18
25,MONMOUTH,2120,HENRY HUDSON REGIONAL,Admins,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,2120,HENRY HUDSON REGIONAL,Teachers,65.0,35.0,97.5,2.5,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,2160,HIGHLANDS BORO,Admins,40.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,2160,HIGHLANDS BORO,Teachers,83.3,16.7,95.8,4.2,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,2230,HOLMDEL TWP,Admins,55.0,45.0,90.0,5.0,5.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,2230,HOLMDEL TWP,Teachers,79.8,20.2,95.9,1.5,0.4,1.9,0.0,0.4,0.0,2017-18
25,MONMOUTH,2290,HOWELL TWP,Admins,64.9,35.1,91.9,2.7,2.7,2.7,0.0,0.0,0.0,2017-18
25,MONMOUTH,2290,HOWELL TWP,Teachers,85.9,14.1,97.4,1.4,1.0,0.2,0.0,0.0,0.0,2017-18
25,MONMOUTH,2400,KEANSBURG BORO,Admins,40.0,60.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,2400,KEANSBURG BORO,Teachers,80.4,19.6,98.5,1.0,0.5,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,2430,KEYPORT BORO,Admins,36.4,63.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,2430,KEYPORT BORO,Teachers,81.9,18.1,96.2,2.9,1.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,2720,LITTLE SILVER BORO,Admins,85.7,14.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,2720,LITTLE SILVER BORO,Teachers,89.2,10.8,95.2,1.2,0.0,3.6,0.0,0.0,0.0,2017-18
25,MONMOUTH,2770,LONG BRANCH CITY,Admins,70.7,29.3,73.2,9.8,17.1,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,2770,LONG BRANCH CITY,Teachers,79.3,20.7,77.5,8.7,12.7,1.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,2920,MANALAPAN-ENGLISHTOWN REG,Admins,75.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,2920,MANALAPAN-ENGLISHTOWN REG,Teachers,88.9,11.1,96.9,2.2,0.5,0.5,0.0,0.0,0.0,2017-18
25,MONMOUTH,2930,MANASQUAN BORO,Admins,30.8,69.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,2930,MANASQUAN BORO,Teachers,67.1,32.9,99.3,0.7,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,3030,MARLBORO TWP,Admins,55.6,44.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,3030,MARLBORO TWP,Teachers,86.3,13.7,96.9,1.6,0.7,0.4,0.0,0.2,0.2,2017-18
25,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,Admins,38.1,61.9,81.0,9.5,9.5,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,3040,MATAWAN-ABERDEEN REGIONAL,Teachers,79.5,20.5,94.1,2.3,0.9,1.8,0.6,0.0,0.3,2017-18
25,MONMOUTH,3160,MIDDLETOWN TWP,Admins,43.8,56.3,97.9,0.0,2.1,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,3160,MIDDLETOWN TWP,Teachers,79.6,20.4,98.1,1.1,0.6,0.1,0.0,0.0,0.0,2017-18
25,MONMOUTH,3200,MILLSTONE TWP,Admins,44.4,55.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,3200,MILLSTONE TWP,Teachers,86.4,13.6,99.0,1.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,3250,MONMOUTH BEACH BORO,Admins,33.3,66.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,3250,MONMOUTH BEACH BORO,Teachers,89.3,10.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,3255,MONMOUTH-OCEAN ED SER COM,Admins,75.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,3255,MONMOUTH-OCEAN ED SER COM,Teachers,89.6,10.4,95.8,2.1,2.1,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,Admins,23.8,76.2,95.2,4.8,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,3260,MONMOUTH CO VOCATIONAL,Teachers,62.8,37.2,91.7,3.7,1.8,2.8,0.0,0.0,0.0,2017-18
25,MONMOUTH,3270,MONMOUTH REGIONAL,Admins,54.5,45.5,90.9,0.0,9.1,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,3270,MONMOUTH REGIONAL,Teachers,62.5,37.5,91.7,3.1,3.1,1.0,0.0,0.0,1.0,2017-18
25,MONMOUTH,3500,NEPTUNE CITY,Admins,66.7,33.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,3500,NEPTUNE CITY,Teachers,91.2,8.8,94.1,0.0,5.9,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,3510,NEPTUNE TWP,Admins,56.7,43.3,73.3,0.0,23.3,3.3,0.0,0.0,0.0,2017-18
25,MONMOUTH,3510,NEPTUNE TWP,Teachers,78.2,21.8,85.1,2.6,11.3,0.8,0.3,0.0,0.0,2017-18
25,MONMOUTH,3810,OCEAN TWP,Admins,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,3810,OCEAN TWP,Teachers,77.1,22.9,95.9,2.8,1.1,0.3,0.0,0.0,0.0,2017-18
25,MONMOUTH,3830,OCEANPORT BORO,Admins,66.7,33.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,3830,OCEANPORT BORO,Teachers,89.7,10.3,98.3,0.0,1.7,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,4360,RED BANK BORO,Admins,60.0,40.0,90.0,0.0,10.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,4360,RED BANK BORO,Teachers,87.2,12.8,78.9,16.5,1.8,2.8,0.0,0.0,0.0,2017-18
25,MONMOUTH,4365,RED BANK REGIONAL,Admins,33.3,66.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,4365,RED BANK REGIONAL,Teachers,61.7,38.3,85.2,5.2,6.1,3.5,0.0,0.0,0.0,2017-18
25,MONMOUTH,4520,ROOSEVELT BORO,Admins,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,4520,ROOSEVELT BORO,Teachers,75.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,4570,RUMSON BORO,Admins,71.4,28.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,4570,RUMSON BORO,Teachers,84.6,15.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,4580,RUMSON-FAIR HAVEN REG,Admins,36.4,63.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,4580,RUMSON-FAIR HAVEN REG,Teachers,62.1,37.9,95.4,1.1,1.1,2.3,0.0,0.0,0.0,2017-18
25,MONMOUTH,4690,SEA GIRT BORO,Admins,50.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,4690,SEA GIRT BORO,Teachers,85.7,14.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,4760,SHORE REGIONAL,Admins,42.9,57.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,4760,SHORE REGIONAL,Teachers,60.7,39.3,96.4,3.6,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,4770,SHREWSBURY BORO,Admins,75.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,4770,SHREWSBURY BORO,Teachers,84.4,15.6,97.8,0.0,0.0,0.0,0.0,2.2,0.0,2017-18
25,MONMOUTH,4980,SPRING LAKE BORO,Admins,66.7,33.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,4980,SPRING LAKE BORO,Teachers,84.6,15.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,4990,SPRING LAKE HEIGHTS BORO,Admins,33.3,66.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,4990,SPRING LAKE HEIGHTS BORO,Teachers,85.7,14.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,5185,TINTON FALLS,Admins,77.8,22.2,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,5185,TINTON FALLS,Teachers,89.2,10.8,98.1,0.6,1.3,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,5230,UNION BEACH,Admins,66.7,33.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,5230,UNION BEACH,Teachers,87.3,12.7,93.7,3.2,0.0,3.2,0.0,0.0,0.0,2017-18
25,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,Admins,46.7,53.3,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,Teachers,73.9,26.1,94.6,3.4,1.0,1.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,5420,WALL TWP,Admins,68.2,31.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,2017-18
25,MONMOUTH,5420,WALL TWP,Teachers,76.4,23.6,96.7,3.0,0.0,0.3,0.0,0.0,0.0,2017-18
